Image,Name,Variation,Series,Category,Stem Color,Patent Number,Country of Origin,IMC,Feet,Release Country,Year Introduced,Year Purchased,Duplicates,Notes,Id,pezdb
https://lh4.googleusercontent.com/-B9v7IE0yrRE/Uo7j0vzMkOI/AAAAAAAABdM/fvOZjG9tmWk/w451-h602-no/DSCF0156.JPG,Sylvester,Older style head,Looney Tunes,Cartoons,Light Blue,4.9,China,6,Thin,USA,1978,,,,97,pezdb
https://lh6.googleusercontent.com/-j7kGxBih4Sk/UpFbYEOZhsI/AAAAAAAAB0s/pSHdkxZ4PiM/w451-h602-no/DSCF0060.JPG,Superman,Bust,Justice League,Comics,Medium Blue,5.9,China,6,Yes,USA,2011,,,,98,pezdb
https://lh3.googleusercontent.com/-bfAW-a_c_5w/Uo2wMmCE5hI/AAAAAAAAAz4/zUVIYGies64/w451-h602-no/DSCF0066.JPG,Sunglass Smile,Yellow head,Funky Faces,Pez Originals,Green,4.9,Hungary,1,Yes,USA,2003,,,,99,pezdb
https://lh5.googleusercontent.com/-Z7XDrr1bRug/UpFbsE9wFuI/AAAAAAAAB34/MnkOvOv5rbQ/w451-h602-no/DSCF0085.JPG,Sulu,,Star Trek,Television,Black,7.5,China,6,Yes,USA,2008,2008,1 Limited Edition original series set of 8 MIB,,100,pezdb
https://lh4.googleusercontent.com/-n37CDFGoA30/UoxXkrhT9VI/AAAAAAAAAjg/x-R_MRCGX3A/w435-h580-no/DSCF0110.JPG,Sulley 2,,Monsters University,Disney,Lime Green,4.9,Hungary,1,Yes,USA,2013,2013,,,101,pezdb
https://lh5.googleusercontent.com/-qzt8W3RNoYw/UoxXbywLHFI/AAAAAAAAAi8/eIJVCb9ipd4/w435-h580-no/DSCF0104.JPG,Sulley,,Best of Pixar,Disney,Brown,7.5,China,6,Yes,USA,2007,,1 MOC,,102,pezdb
https://lh5.googleusercontent.com/-MBdm4jJHRlE/UoxXoQvtmxI/AAAAAAAAAj4/ytdRZrwI8dE/w435-h580-no/DSCF0113.JPG,Sulley,"Printed stem, Best Buy promotion",Monsters University,Disney,White,7.5,China,6,Yes,USA,2013,2013,,,103,pezdb
https://lh3.googleusercontent.com/-30U30ROfmbA/UoxWXM24N9I/AAAAAAAAAa8/oXUFaXeSU0U/w435-h580-no/DSCF0036.JPG,Strawberry Shortcake,,Strawberry Shortcake and Friends,Dolls,Pink,7.5,China,6,Yes,USA,2012,2012,,,104,pezdb
https://lh4.googleusercontent.com/-VGluDbef3iU/Uo7i_pssKAI/AAAAAAAABX4/TzsbNvLitGg/w451-h602-no/DSCF0113.JPG,Storm Trooper,,Star Wars,Movies,White,4.9,China,6,Yes,USA,1997,,,,105,pezdb
https://lh6.googleusercontent.com/-d0wRfuT7saI/UoxV_I0bu9I/AAAAAAAAAX4/Po3iHeKsMWQ/w435-h580-no/DSCF0011.JPG,Stella,,Over the Hedge,Dreamworks,Light Pink,5.9,China,6,Yes,USA,2006,,,,106,pezdb
https://lh4.googleusercontent.com/-gIYAuUT9oxw/UoxV5l9LroI/AAAAAAAAAXU/fIjFKrZrtko/w435-h580-no/DSCF0007.JPG,Stella,,Winx Club,Cartoons,Orange,5.9,China,6,Yes,Europe,2009,2013,,,107,pezdb
https://lh4.googleusercontent.com/-FIdyrvVX7Ws/Uo7impMkMsI/AAAAAAAABVA/S5zAWGpe_yg/w451-h602-no/DSCF0090.JPG,Steam Boat Willey,Full body,Mickey Mouse 80th Anniversay,Disney,Yellow,5.9,Not Listed,6,Yes,Europe,2007,,,,108,pezdb
https://lh5.googleusercontent.com/-MjeDYfb6dIY/UpFbcR5nvpI/AAAAAAAAB1Y/p4nth-c0V5E/w451-h602-no/DSCF0065.JPG,Starchild,,Kiss,People,Purple,7.5,China,6,Yes,USA,2012,2012,,,109,pezdb
https://lh4.googleusercontent.com/-6Un4GoNe2SU/UoxXoQTc42I/AAAAAAAAAj8/F93_A7nq-W8/w435-h580-no/DSCF0112.JPG,Squishy,,Monsters University,Disney,Medium Blue,7.5,China,6,Yes,USA,2013,2013,1 MOC,,110,pezdb
https://lh3.googleusercontent.com/-CxyzHFTMG0k/Uo7h2fdku7I/AAAAAAAABOw/usRjZpf10eU/w451-h602-no/DSCF0038.JPG,Squidward,,Spongebob Square Pants,Cartoons,Pale Green,5.9,Slovenia,5,Yes,USA,2004,,,,111,pezdb
https://lh3.googleusercontent.com/-MLDhEH6gMs0/UovZS1hWA-I/AAAAAAAAASA/4DbB8e67Jtc/w435-h580-no/DSCF0059.JPG,Spud,,Bob the Builder,Television,Green,4.9,Hungary,1,Yes,USA,2003,,,Variation originally released in Europe 2002,112,pezdb
https://lh3.googleusercontent.com/-lygs0450dYY/Uo7hzkl__fI/AAAAAAAABOc/vj1rkpMbgC4/w451-h602-no/DSCF0036.JPG,SpongeBob in Underwear,,Spongebob Square Pants,Cartoons,Light Blue,5.9,Slovenia,5,Yes,USA,2004,,,,113,pezdb
https://lh4.googleusercontent.com/-iMVMy-pULYI/Uo7hzHuuYyI/AAAAAAAABOY/mLANpDZmPA4/w451-h602-no/DSCF0035.JPG,SpongeBob,,Spongebob Square Pants,Cartoons,Red,5.9,Hungary,1,Yes,USA,2004,,,,114,pezdb
https://lh3.googleusercontent.com/--iKNVV-d0Vw/UpFbrPX6z5I/AAAAAAAAB3s/hxhhNlX2NvQ/w451-h602-no/DSCF0084.JPG,Spock,,Star Trek,Television,Black,7.5,China,6,Yes,USA,2008,2008,1 Limited Edition original series set of 8 MIB,,115,pezdb
https://lh3.googleusercontent.com/-kZ2m_pjwRHc/Uo7iI8CmjuI/AAAAAAAABRs/vjDLz6ZBoSo/w451-h602-no/DSCF0063.JPG,Spike,Remake,Tom and Jerry,Cartoons,Neon Green,4.9,Not Listed,5,Yes,Europe,1992,,,,116,pezdb
https://lh6.googleusercontent.com/-uQ7Wj42mUas/UpFbZ1Ym04I/AAAAAAAAB04/ZyJS3jv9YDA/w451-h602-no/DSCF0061.JPG,Spiderman,Bust,Justice League,Comics,Medium Blue,5.9,China,6,Yes,USA,2012,2012,,,117,pezdb
https://lh5.googleusercontent.com/-jeEMGDzi41w/UpFbNXLT-ZI/AAAAAAAABy0/QXTIkmPCFgI/w451-h602-no/DSCF0045.JPG,Spiderman,Remake,Superheroes,Comics,Red,4.9,China,6,Yes,USA,1991,,,,118,pezdb
https://lh5.googleusercontent.com/-YlCIjF1ipi0/UpFbQfI7KiI/AAAAAAAABzY/xbHySxCiMZY/w451-h602-no/DSCF0049.JPG,Spiderman,Medium head,Superheroes,Comics,Medium Blue,4.9,Hungary,1,Yes,USA,2009,,,,119,pezdb
https://lh4.googleusercontent.com/-EeBF1C6vdqU/UpFbVWsayII/AAAAAAAAB0Q/KNeI-OhDzQM/w451-h602-no/DSCF0055.JPG,Spiderman,"Deeper lines in head, big head version",Superheroes,Comics,Red,4.9,Hungary,1,Yes,Australia,2000,,,,120,pezdb
https://lh6.googleusercontent.com/-gUBUJrAFMy4/Uo7jxbXT0TI/AAAAAAAABcs/WpFNPT8LAdM/w451-h602-no/DSCF0152.JPG,Speedy Gonzales,,Looney Tunes,Cartoons,Yellow,4.9,Hungary,1,Yes,USA,1996,,1 Loose,,121,pezdb
https://lh5.googleusercontent.com/-_Uk0oWrA-WI/UpFbcvhu61I/AAAAAAAAB1c/Wdg3r7UmWAk/w451-h602-no/DSCF0066.JPG,Spaceman,,Kiss,People,Medium Blue,7.5,China,6,Yes,USA,2012,2012,,,122,pezdb
https://lh5.googleusercontent.com/-__3yZuI4pWA/UovZDfN2rzI/AAAAAAAAAPs/7VeU8cbhLkc/w435-h580-no/DSCF0041.JPG,Soldier,,Emergency Heroes,People,Olive Green/Gold,5.9,Slovenia,5,Yes,USA,2003,,,,123,pezdb
https://lh3.googleusercontent.com/-C3JycHHgYbs/UpFcziY0QuI/AAAAAAAACD0/EVsPluhrj04/w451-h602-no/DSCF0181.JPG,Snowman D,"Smaller head, red polka dot scarf",Christmas,Holiday,White,7.5,China,6,Yes,USA,2013,2013,,,124,pezdb
https://lh3.googleusercontent.com/-hgfogaGDt54/UpFck_Q_qPI/AAAAAAAACBk/ji2QUAAdUYg/w451-h602-no/DSCF0163.JPG,Snowman C,"Remake, brown hat, yellow & orange polka dot scarf, blue pupils",Christmas,Holiday,White,4.9,Slovenia,5,Yes,USA,2002,,,,125,pezdb
https://lh3.googleusercontent.com/-UmW42-9m-Lg/UpFcubjFsuI/AAAAAAAACDE/WN9DT_KyJ6s/w451-h602-no/DSCF0174.JPG,Snowman C,"Black hat, green & red striped scarf, no pupils",Christmas,Holiday,White,7.5,China,6,Yes,USA,2012,,,,126,pezdb
https://lh3.googleusercontent.com/-LMAzddLlG80/UpFcwvq07RI/AAAAAAAACDU/AMO1I2NqF9g/w451-h602-no/DSCF0177.JPG,Snowman C,"Crystal, red scarf",Christmas,Holiday,White,7.5,China,6,Yes,USA,2012,,,,127,pezdb
https://lh6.googleusercontent.com/-XEPdvwMPTfc/UpFcpRzc9yI/AAAAAAAACCQ/276eSLgX9AI/w451-h602-no/DSCF0168.JPG,Snowman B Misfits,"Red head, white hat",Christmas,Holiday,Medium Blue,4.9,Slovenia,5,Yes,USA,1998,,,,128,pezdb
https://lh5.googleusercontent.com/-BloHdaPlvzM/UpFcqInkUmI/AAAAAAAACCU/Vruw7liCnpo/w451-h602-no/DSCF0169.JPG,Snowman B Misfits,"Yellow head, white hat, gold teeth/eyes",Christmas,Holiday,Neon Pink,4.9,Slovenia,5,Yes,USA,1998,,,,129,pezdb
https://lh6.googleusercontent.com/-XIv8YgAQZ-Y/UpFcoq2zpwI/AAAAAAAACCE/VXjlcto3wm8/w451-h602-no/DSCF0167.JPG,Snowman B,,Christmas,Holiday,White,4.9,Slovenia,5,Yes,USA,1981,,,,130,pezdb
https://lh6.googleusercontent.com/-jT26d7WJqtE/Uo2xGGLd8FI/AAAAAAAAA68/cFgr2eGU21w/w451-h602-no/DSCF0125.JPG,Snow White,,Disney Princesses,Disney,Medium Blue,5.9,China,6,Yes,USA,2007,,,,131,pezdb
https://lh5.googleusercontent.com/-BqZTWTP16Ig/Uo2xL9cxsrI/AAAAAAAAA7k/6iVv6nEVzkM/w451-h602-no/DSCF0130.JPG,Snow White,Yellow stem,Snow White and the Seven Dwarfs,Disney,Yellow,5.9,China,6,Yes,USA,2010,2010,,,132,pezdb
https://lh3.googleusercontent.com/-kwmNw09sPPk/Uo7iytoPGkI/AAAAAAAABWc/ZAFY4tijOMg/w451-h602-no/DSCF0102.JPG,Snoopy,Remake,Peanuts,Comics,Neon Pink,4.9,Hungary,1,Yes,USA,2000,,"1 Loose, major dent in top of nose",,133,pezdb
https://lh3.googleusercontent.com/-1JvlUZWVP2Q/Uo7i777GrtI/AAAAAAAABXY/iiWqIT6A-y0/w451-h602-no/DSCF0109.JPG,Snoopy,Thin eyes,Peanuts,Comics,White,4.9,Slovenia,5,Yes,USA,1990,,,,134,pezdb
https://lh4.googleusercontent.com/-lTdzUT2-tjg/Uo2xNeWy-KI/AAAAAAAAA7w/rwrJuMrFAsk/w451-h602-no/DSCF0132.JPG,Sneezy,Printed Stem,Snow White and the Seven Dwarfs,Disney,Lime Green,5.9,China,6,Yes,USA,2010,2010,,Mini,135,pezdb
https://lh6.googleusercontent.com/-xpMrymsMVoU/Uo7h5iKKaqI/AAAAAAAABPM/zZg0Q3GBeK4/w451-h602-no/DSCF0042.JPG,Smurfette,Series 1,Smurfs,Cartoons,Light Blue,4.9,Not Listed,5,Yes,Europe,Late 1980s,,,,136,pezdb
https://lh5.googleusercontent.com/-6mVw7fMuWEo/Uo7h8BrjlUI/AAAAAAAABPk/D2yh_1I3Q-o/w451-h602-no/DSCF0045.JPG,Smurfette,Series 2,Smurfs,Cartoons,Neon Pink,4.9,Not Listed,5,Yes,Europe,1997,,,,137,pezdb
https://lh4.googleusercontent.com/-1OTOn-koQiQ/Uo7h4CN6M0I/AAAAAAAABPI/dYY-eTyWFmw/w451-h602-no/DSCF0040.JPG,Smurf,Series 1,Smurfs,Cartoons,Red,4.9,Hungary,1,Yes,Europe,Late 1980s,,,,138,pezdb
https://lh5.googleusercontent.com/-Q--eL513fzQ/Uo7h6zKwzYI/AAAAAAAABPU/VCphuktVTGY/w451-h602-no/DSCF0043.JPG,Smurf,Series 2,Smurfs,Cartoons,Neon Yellow,4.9,Not Listed,5,Yes,Europe,1997,,,,139,pezdb
https://lh6.googleusercontent.com/-OP0co-joOS8/Uo2wWg3zbiI/AAAAAAAAA0o/5bNqqh1tvhE/w451-h602-no/DSCF0073.JPG,Smiley Tongue,Green head,Funky Faces,Pez Originals,Medium Blue,4.9,Hungary,1,Yes,USA,2003,,,,140,pezdb
https://lh3.googleusercontent.com/-KfWA2s25R80/Uo2wNGKm1AI/AAAAAAAAA0A/I2QVfb-m2h4/w451-h602-no/DSCF0068.JPG,Smiley Face,Yellow head,Funky Faces,Pez Originals,Neon Orange,4.9,Hungary,1,Yes,USA,2003,,,,141,pezdb
https://lh4.googleusercontent.com/-j4TmBices1Q/UoxXYFpp7NI/AAAAAAAAAiY/pFv2GiIVGhg/w435-h580-no/DSCF0099.JPG,Slinky Dog,,Toy Story,Disney,Carmel Brown,5.9,China,6,Yes,USA,2010,,,,142,pezdb
https://lh6.googleusercontent.com/-3t8cGTW3i3M/UpFcNnNTcmI/AAAAAAAAB9s/1ZDAhHSHg4g/w451-h602-no/DSCF0132.JPG,Slimy Sid,Glow in the dark,Halloween,Holiday,Neon Yellow,4.9,Slovenia,5,Yes,USA,1998,,,,143,pezdb
https://lh6.googleusercontent.com/-q5lTZSgLqd0/Uo7hZX9LxVI/AAAAAAAABLE/JiahaEGDEig/w451-h602-no/DSCF0009.JPG,Sleepy Garfield,,Garfield,Cartoons,Neon Yellow,4.9,Slovenia,5,Yes,USA,1998,,,,144,pezdb
https://lh3.googleusercontent.com/-pHyfaBpPv48/Uo7jnklfAiI/AAAAAAAABbk/LTY53LmwC0Q/w451-h602-no/DSCF0143.JPG,Sleepy Daffy Duck,,Looney Tunes,Cartoons,Black,4.9,Hungary,1,Yes,USA,1999,,,,145,pezdb
https://lh5.googleusercontent.com/-NtJlDkqX8-4/Uo2xSN8UGhI/AAAAAAAAA8I/nAu3da1TcUs/w451-h602-no/DSCF0135.JPG,Sleepy,Printed Stem,Snow White and the Seven Dwarfs,Disney,Gold,5.9,China,6,Yes,USA,2010,2010,,Mini,146,pezdb
https://lh3.googleusercontent.com/-x_V96s3pINQ/UpFcRv2A8LI/AAAAAAAAB-U/-tp16hxtX5w/w451-h602-no/DSCF0137.JPG,Skull B Misfit,"Larger head, black face, red collar",Halloween,Holiday,Yellow,4.9,Slovenia,5,Yes,USA,1991,,,,147,pezdb
https://lh6.googleusercontent.com/-pJQFG0FopaQ/UpFcGXPI8LI/AAAAAAAAB8c/U9BoqI5Vrow/w451-h602-no/DSCF0122.JPG,Skull B,"Glow in the dark, larger head",Halloween,Holiday,Purple,5.9,Slovenia,5,Yes,USA,2002,,,,148,pezdb
https://lh4.googleusercontent.com/-_cIzf0e23SE/UpFcQ5v0XmI/AAAAAAAAB-M/gzeF4Hv-0CU/w451-h602-no/DSCF0136.JPG,Skull B,Larger head,Halloween,Holiday,Purple,4.9,Slovenia,5,Yes,USA,1991,,,,149,pezdb
https://lh4.googleusercontent.com/-CVhNjv9IAG0/UouXZZutvPI/AAAAAAAAAH4/bYF3BoY0EjQ/w384-h512-no/DSCF0048.JPG,Skull A,Semi-transparent stem,Halloween,Holiday,Purple,2.6,Austria,None,No,USA,1972,2013,,"Red candy button, head spring broken",150,pezdb
https://lh4.googleusercontent.com/-O44-DaD7z0g/UpFcKnvhzXI/AAAAAAAAB9I/paNiO3M_E9U/w451-h602-no/DSCF0127.JPG,Skull,"Glow in the dark, Printed stem",Halloween,Holiday,Glowing White,4.9,Hungary,1,Yes,USA,2005,,,,151,pezdb
https://lh5.googleusercontent.com/-4r-0r3R1vRU/UoxWKgdU56I/AAAAAAAAAZU/TWrpOjow2x4/w435-h580-no/DSCF0023.JPG,Skipper,,Madagascar 2,Dreamworks,Orange,5.9,Not Listed,6,Yes,Europe,2009,,,,152,pezdb
https://lh6.googleusercontent.com/-b_k5rNf0S14/UoxWB--03zI/AAAAAAAAAYY/iD14UHqLW9c/w435-h580-no/DSCF0015.JPG,Skinner,,Ratatouille,Disney,Lime Green,5.9,China,6,Yes,USA,2007,,,,153,pezdb
https://lh3.googleusercontent.com/-RtbDlU3Fa68/UoxWwvu-VuI/AAAAAAAAAeM/BI9spZ0Um0k/w435-h580-no/DSCF0064.JPG,Sissy,,,People,Gold,5.9,Not Listed,6,Yes,Europe,2007,,,,154,pezdb
https://lh5.googleusercontent.com/-dfKBKDuekrM/Uo2vfynNfYI/AAAAAAAAAuA/XsYLkOhKWUw/w451-h602-no/DSCF0020.JPG,Simba,,Lion King,Disney,Mint Green,5.9,Hungary,1,Yes,USA,2004,,1 Loose (stem Slovenia 5),,155,pezdb
https://lh4.googleusercontent.com/-3Ih8xxbUOcQ/Uo2vo_HEc7I/AAAAAAAAAvY/loSZMtq3Zyw/w451-h602-no/DSCF0031.JPG,Silvermist,1 piece purple flower,Disney Fairies,Disney,Light green,5.9,China,6,Yes,USA,2008,,1 Loose with 2 piece flower (7.5 China stem),,156,pezdb
https://lh5.googleusercontent.com/-l6wU63vIV84/Uo7iD970QwI/AAAAAAAABQ0/AYXBoN4riIo/w451-h602-no/DSCF0056.JPG,Sid,,Ice Age 2,Movies,Medium Blue,5.9,Hungary,1,Yes,USA,2006,,,,157,pezdb
https://lh4.googleusercontent.com/-ZBLpn1ZUz1I/UovZHiKgmbI/AAAAAAAAAQM/wcmSbBMBto8/w435-h580-no/DSCF0045.JPG,Shrek,,Shrek,Dreamworks,Carmel Brown,4.9,Hungary,1,Yes,Europe,2004,,,Released in USA 2007,158,pezdb
https://lh3.googleusercontent.com/-tSqqb5eqyqI/Uo7iBEs1cqI/AAAAAAAABQY/w_SqR0akckw/w451-h602-no/DSCF0051.JPG,Shifu,,Kung Fu Panda,Dreamworks,Orange,5.9,China,6,Yes,USA,2008,,,,159,pezdb
https://lh3.googleusercontent.com/-56OYun--Yk4/Uo2v5Tzd0uI/AAAAAAAAAxQ/bNTWuWhjQO8/w451-h602-no/DSCF0046.JPG,Shere Khan,Printed stem,Jungle Book,Disney,Orange,5.9,Slovenia,5,Yes,USA,2003,,,,160,pezdb
https://lh3.googleusercontent.com/-B97hYZrimqA/Uo2xe8VrVeI/AAAAAAAAA9o/6jflTgFFQss/w451-h602-no/DSCF0148.JPG,She-Saur,,Pez-A-Saurs,Animals,Red,4.9,Slovenia,5,Yes,USA,1995,,,,161,pezdb
https://lh6.googleusercontent.com/-1cNa0a_CR5g/Uo7kOzJ9UfI/AAAAAAAABgk/HA2DAalbfO4/w451-h602-no/DSCF0183.JPG,Shark,,Crazy Animals,Animals,Neon Orange,4.9,Hungary,1,Yes,Europe,1999,,,,162,pezdb
https://lh3.googleusercontent.com/-9yugEbTZxSM/UovZFKk581I/AAAAAAAAAQE/ObJvm3jsbd0/w435-h580-no/DSCF0042.JPG,Scuba Diver,,Emergency Heroes,People,Teal,5.9,China,1,Yes,USA,2003,,,,163,pezdb
https://lh3.googleusercontent.com/-SbC6wQgxHrY/Uo7iSqCjnFI/AAAAAAAABS0/cAdru8KYE1E/w451-h602-no/DSCF0072.JPG,Scrooge McDuck,Remake,,Disney,Medium Blue,4.9,Not Listed,1,Yes,Europe,1991,,,,164,pezdb
https://lh6.googleusercontent.com/-lgFTSYyMe-s/Uo7iFce_v1I/AAAAAAAABQ8/z0rrflEh7DQ/w451-h602-no/DSCF0057.JPG,Scrat with Nut,,Ice Age 3,Movies,Light Blue,5.9,China,6,Yes,USA,2009,,,,165,pezdb
https://lh4.googleusercontent.com/-cP0qsXg8f1w/Uo7iBQ0NDuI/AAAAAAAABQc/u_qAqYi0IPM/w451-h602-no/DSCF0052.JPG,Scrat,,Ice Age 2,Movies,Red,5.9,China,6,Yes,USA,2006,,,,166,pezdb
https://lh5.googleusercontent.com/-PzXxaWZppJU/UpFbtGugvKI/AAAAAAAAB4E/-WzkupoAiO4/w451-h602-no/DSCF0087.JPG,Scotty,,Star Trek,Television,Black,7.5,China,6,Yes,USA,2008,2008,1 Limited Edition original series set of 8 MIB,,167,pezdb
https://lh5.googleusercontent.com/-HNlOkLD_uLU/UovZS5vIClI/AAAAAAAAASE/1e8yN4jyLNk/w435-h580-no/DSCF0060.JPG,Scoop,,Bob the Builder,Television,Orange,5.9,Slovenia,5,Yes,USA,2003,,,,168,pezdb
https://lh5.googleusercontent.com/-lATvRu79Kyw/UovYsvzpJaI/AAAAAAAAAMw/AP1LApyXEZU/w435-h580-no/DSCF0018.JPG,Scarecrow,,Wizard of Oz,Movies,Olive Green,5.9,China,6,Yes,USA,2009,2009,,,169,pezdb
https://lh4.googleusercontent.com/-HkIMBXgPaD8/UoxV0HbBhDI/AAAAAAAAAWw/XI2PiVcJoKE/w435-h580-no/DSCF0001.JPG,Sasha,Brown eyes,Bratz,Dolls,Magenta,5.9,Not Listed,6,Yes,USA,2005,,,,170,pezdb
https://lh5.googleusercontent.com/-5clYWA6fcok/UpFcsR2Lk9I/AAAAAAAACCs/5T5yModQR4U/w451-h602-no/DSCF0172.JPG,Santa E,"Remake, Grey glasses",Christmas,Holiday,Red,7.5,Hungary,1,Yes,USA,2012,2012,1 Loose (7.5 China 6 stem),,171,pezdb
https://lh5.googleusercontent.com/-Km4nSC1OEK0/UpFcv58BNMI/AAAAAAAACDM/bqj00hAPfT0/w451-h602-no/DSCF0176.JPG,Santa E,Crystal,Christmas,Holiday,Green,7.5,China,6,Yes,USA,2012,,,,172,pezdb
https://lh4.googleusercontent.com/-QL1ABz_XRiI/UpFckb9SkZI/AAAAAAAACBg/8_zJYldC52Q/w451-h602-no/DSCF0162.JPG,Santa D,Remake with striped glasses,Christmas,Holiday,Red,5.9,Hungary,1,Yes,USA,2002,,"2 Loose (1 same stem, 1 5.9 Slovenia 5 stem); 2 MIB (5.9 Slovenia 5 stem)",,173,pezdb
https://lh3.googleusercontent.com/-TT2cglNBxVg/UpFcq0KDjJI/AAAAAAAACCc/5zr4asKTZNo/w451-h602-no/DSCF0170.JPG,Santa D,Crystal,Christmas,Holiday,Red,5.9,China,6,Yes,USA,2008,,1 Loose,,174,pezdb
https://lh5.googleusercontent.com/-s0dlG0fw_5U/UpFcrt9aWrI/AAAAAAAACCk/3mpS4vbpp-g/w451-h602-no/DSCF0171.JPG,Santa D,Printed stem,Christmas,Holiday,Red,5.9,Hungary,1,Yes,USA,2012,,,,175,pezdb
https://lh3.googleusercontent.com/-jLRc-8jRO5c/UpFcfQRxsyI/AAAAAAAACAw/5M5UVCDD9a8/w451-h602-no/DSCF0156.JPG,Santa C,"Cut off hat flop, Caucasian",Christmas,Holiday,Red,4.9,Slovenia,5,Yes,USA,1996,,3 MIB,,176,pezdb
https://lh6.googleusercontent.com/-TkkmqLEzLUI/UpFcf9PCX5I/AAAAAAAACA0/38ribkE8xqU/w451-h602-no/DSCF0157.JPG,Santa C,"Cut off hat flop, Olive skin, white hat",Christmas,Holiday,Red,4.9,Slovenia,5,Yes,USA,1996,,,,177,pezdb
https://lh5.googleusercontent.com/-1HXMTgdcPWg/UpFchNi8o-I/AAAAAAAACBI/vavJvLasymw/w451-h602-no/DSCF0158.JPG,Santa C,"Raised hat flop, Caucasian, open eyes",Christmas,Holiday,Red,4.9,Slovenia,5,Yes,USA,1996,,1 MIB,Broken head pin,178,pezdb
https://lh4.googleusercontent.com/-Qk-7YqM1cYE/UpFchg2N5BI/AAAAAAAACBA/4n4PRl3UHNQ/w451-h602-no/DSCF0159.JPG,Santa C,"Raised hat flop, Caucasian, closed eyes",Christmas,Holiday,Red,4.9,Slovenia,5,Yes,USA,1996,,,,179,pezdb
https://lh6.googleusercontent.com/-CnSWNL6uN6I/Uo7kThPOuTI/AAAAAAAABhM/nVhsKpw3xNs/w451-h602-no/DSCF0190.JPG,Santa A,,Christmas,Holidays,Red,2.6,Austria,None,No,USA,1958,2013,,"Metal pin, ivory inner sleeve, red candy button; crack at top of stem under beard",180,pezdb
https://lh3.googleusercontent.com/-auRwFlECO6s/UpFb39Hf_DI/AAAAAAAAB6A/b2Qf7XxmtHw/w451-h602-no/DSCF0101.JPG,Samwise Gamgee,Mini,Lord of the Rings,Movies,Olive Green,5.9,China,6,Yes,USA,2011,2011,1 Loose,,181,pezdb
https://lh4.googleusercontent.com/--wLo3t5Yif0/UpFaz85Y9_I/AAAAAAAABvA/j1q5FHV7sCM/w451-h602-no/DSCF0014.JPG,Sally Porsche,,Cars,Disney,Orange,5.9,China,6,Yes,USA,2006,,,,182,pezdb
https://lh4.googleusercontent.com/-zH-G-T-vtbg/UpFcaRwqpBI/AAAAAAAAB_4/O4pwX3UqyaM/w451-h602-no/DSCF0149.JPG,Rutherford B. Hayes,Printed Stem,U.S. Presidents Series IV,People,Medium Blue,7.5,China,6,Yes,USA,2013,2013,,,183,pezdb
https://lh6.googleusercontent.com/-M79Hnbf0MPA/Uo2vRQcQ-nI/AAAAAAAAAsE/pmMoYkcEHis/w451-h602-no/DSCF0002.JPG,Rusty Wallace,,Nascar Driver Helmets,Sports,Medium Blue,5.9,China,6,Yes,USA,2005,,,,184,pezdb
https://lh5.googleusercontent.com/-ZbCosADAZ5s/Uo2vqOxIPLI/AAAAAAAAAvo/3ZplmtY5ff0/w451-h602-no/DSCF0033.JPG,Rosetta,1 piece purple flower,Disney Fairies,Disney,Olive Green,5.9,China,6,Yes,USA,2009,,,,185,pezdb
https://lh4.googleusercontent.com/-gIKQiGC6Sz4/UoxXR4xe0ZI/AAAAAAAAAhk/5vb3RJfaoIU/w435-h580-no/DSCF0093.JPG,Rooster Whistle,,Merry Music Maker,Whistle,Lime Green,3.4,Austria,3,No,Europe,1980,,,"Ivory inner sleeve, ivory candy button",186,pezdb
https://lh5.googleusercontent.com/-cRqXI8t_4f0/Uo7htVES2NI/AAAAAAAABNg/v3csDWuFCgk/w451-h602-no/DSCF0028.JPG,Roo,,Winnie the Pooh,Disney,Medium Blue,5.9,Hungary,1,Yes,USA,2004,,,,187,pezdb
https://lh4.googleusercontent.com/-8QZJA5A5JNc/UovYnKUuqUI/AAAAAAAAAL8/W7j6Li7tmMo/w435-h580-no/DSCF0011.JPG,Roman Soldier,,Asterix Remakes,Cartoons,Neon Green,4.9,Not Listed,1,Yes,Europe,1998,,,,188,pezdb
https://lh6.googleusercontent.com/-1vCL7cGfHsQ/Uo7j4Znf-qI/AAAAAAAABdg/fCV2G1y7PGg/w451-h602-no/DSCF0158.JPG,Road Runner,Decal eyes,Looney Tunes,Cartoons,Medium Blue,4.9,Not Listed,1,Yes,,1980,,,,189,pezdb
https://lh3.googleusercontent.com/-d8-1PXOVROU/UoxV7mLyANI/AAAAAAAAAXk/_HSMDKMs_eI/w435-h580-no/DSCF0009.JPG,RJ,,Over the Hedge,Dreamworks,Light Blue,5.9,China,6,Yes,USA,2006,,,,190,pezdb
https://lh3.googleusercontent.com/-aVIoeGV_wuk/UpFbKICmEDI/AAAAAAAAByU/ranYqisOYNg/w451-h602-no/DSCF0041.JPG,Riddler,,Batman and Villans,Comics,Green,5.9,China,6,Yes,USA,2008,,,,191,pezdb
https://lh4.googleusercontent.com/-S9ECq0iRgAM/Uo2vUdt-3lI/AAAAAAAAAsg/CUMfGkBoIsQ/w451-h602-no/DSCF0004.JPG,Richard Petty,,Nascar Driver Helmets,Sports,Red,5.9,China,6,Yes,USA,2005,,,,192,pezdb
